"Colony.Prefix"	"Colony.Name"	"Strain"	"Cohort.Name"	"Pipeline"	"Gene.Name"	"Mouse.Name"	"Mouse"	"Genotype"	"Gender"	"Birth.Date"	"Assay.Date"	"Age.In.Weeks"	"Weight"	"Nose.To.Tail.Base.Length"	"Bone.Mineral.Density"	"Bone.Mineral.Content"	"Bone.Area"	"Lean.Mass"	"Fat.Mass"	"Est.Total.Tissue.Mass"	"Fat.Percentage.Estimate"	"Full.Strain"	"Core.Strain"
"15"	"MBAU"	"Sparc Knockout First EPD0060_1_A07"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MBAU Mouse GP 20091123"	"Mouse GP"	"Sparc"	"MBAU86.2c"	"M00405766"	"Sparc/Sparc"	"Male"	"23-Nov-09"	"01-Mar-10"	14	33.2	9.5	0.0465	0.4727	10.17	19.54	13.67	33.21	41.15	"C57BL/6J-Tyr<c-Brd>(31.25%);C57BL/6NTac/Den(37.5%);C57BL/6N(31.25%)"	"B6JTyr;B6N"
"16"	"MBAU"	"Sparc Knockout First EPD0060_1_A07"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MBAU Mouse GP 20091123"	"Mouse GP"	"Sparc"	"MBAU86.2d"	"M00405767"	"Sparc/Sparc"	"Male"	"23-Nov-09"	"01-Mar-10"	14	32.6	9.5	0.0444	0.3945	8.88	20.07	12.26	32.33	37.91	"C57BL/6J-Tyr<c-Brd>(31.25%);C57BL/6NTac/Den(37.5%);C57BL/6N(31.25%)"	"B6JTyr;B6N"
"17"	"MALA"	"Ccdc57 Knockout First EPD0037_3_D11"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MALA Mouse GP 20090125"	"Mouse GP"	"Ccdc57"	"MALA17.2f"	"M00194360"	"+/+"	"Female"	"25-Jan-09"	"05-May-09"	14.3	23.9	9.3	0.0461	0.404	8.75	18.93	4.52	23.45	19.26	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"18"	"MAOA"	"Yipf1 Knockout First F02 - EPD0046_2"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MAOA Mouse GP 20090129"	"Mouse GP"	"Yipf1"	"MAOA12.1f"	"M00191904"	"+/+"	"Female"	"29-Jan-09"	"07-May-09"	14	33.8	10	0.0512	0.45	8.8	19.71	15.03	34.74	43.25	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"19"	"MAOA"	"Yipf1 Knockout First F02 - EPD0046_2"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MAOA Mouse GP 20090129"	"Mouse GP"	"Yipf1"	"MAOA17.2i"	"M00191913"	"+/+"	"Female"	"27-Jan-09"	"07-May-09"	14.3	29	10.1	0.0519	0.5035	9.69	18.66	10.76	29.42	36.58	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"20"	"MBFD"	"2010003O18Rik Knockout First EPD0029_1_G04"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MBFD Mouse GP 20090130"	"Mouse GP"	"Gatc"	"MBFD13.2i"	"M00191104"	"+/+"	"Female"	"29-Jan-09"	"08-May-09"	14.1	26.5	9.9	0.0502	0.4423	8.8	18.37	8.37	26.74	31.3	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"21"	"MBFD"	"2010003O18Rik Knockout First EPD0029_1_G04"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MBFD Mouse GP 20090130"	"Mouse GP"	"Gatc"	"MBFD13.2j"	"M00191105"	"+/+"	"Female"	"29-Jan-09"	"08-May-09"	14.1	40.7	10.4	0.0529	0.551	10.42	21.71	20.13	41.84	48.1	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"22"	"MBFD"	"2010003O18Rik Knockout First EPD0029_1_G04"	"C57BL/6J-Tyr<c-Brd>;C57BL/6N"	"MBFD Mouse GP 20090130"	"Mouse GP"	"Gatc"	"MBFD23.2f"	"M00195130"	"+/+"	"Female"	"05-Feb-09"	"08-May-09"	13.1	26.1	10.2	0.0474	0.4191	8.84	19.41	6.95	26.36	26.36	"C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%)"	"B6JTyr;B6N"
"23"	"MBFD"	"2010003O18Rik Knockout First EPD0029_1_G04"	"C57BL/6J-Tyr<c-Brd>;C57BL/6N"	"MBFD Mouse GP 20090130"	"Mouse GP"	"Gatc"	"MBFD25.2e"	"M00191134"	"+/+"	"Female"	"31-Jan-09"	"08-May-09"	13.9	33.1	10.2	0.0501	0.5024	10.03	18.33	15.46	33.79	45.74	"C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%)"	"B6JTyr;B6N"
"24"	"MBHU"	"Mgst3 Knockout First EPD0081_6_C05"	"C57BL/6J-Tyr<c-Brd>;C57BL/6N"	"MBHU Mouse GP 20090206"	"Mouse GP"	"Mgst3"	"MBHU13.1f"	"M00197544"	"+/+"	"Female"	"06-Feb-09"	"14-May-09"	13.9	30.5	9.9	0.0477	0.4332	9.08	17.92	13.47	31.39	42.92	"C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%)"	"B6JTyr;B6N"
"25"	"MBHU"	"Mgst3 Knockout First EPD0081_6_C05"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MBHU Mouse GP 20090206"	"Mouse GP"	"Mgst3"	"MBHU17.1f"	"M00197565"	"+/+"	"Female"	"05-Feb-09"	"14-May-09"	14	34	10	0.0514	0.4575	8.91	19.12	16.14	35.26	45.78	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"26"	"MBHU"	"Mgst3 Knockout First EPD0081_6_C05"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MBHU Mouse GP 20090206"	"Mouse GP"	"Mgst3"	"MBHU17.1g"	"M00197566"	"+/+"	"Female"	"05-Feb-09"	"14-May-09"	14	31.9	10	0.0496	0.4472	9.01	18.17	14.91	33.08	45.06	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"27"	"MBHU"	"Mgst3 Knockout First EPD0081_6_C05"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MBHU Mouse GP 20090206"	"Mouse GP"	"Mgst3"	"MBHU17.1h"	"M00197567"	"+/+"	"Female"	"05-Feb-09"	"14-May-09"	14	35.6	10.2	0.0524	0.5203	9.94	19.46	17.44	36.9	47.25	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"28"	"MBRR"	"Myo5a Knockout First EPD0034_4_C03"	"C57BL/6J-Tyr<c-Brd>;C57BL/6N"	"MBRR Mouse GP 20090206"	"Mouse GP"	"Myo5a"	"MBRR25.1f"	"M00197538"	"+/+"	"Female"	"06-Feb-09"	"15-May-09"	14	32.7	10.3	0.0503	0.4663	9.27	19.12	14.23	33.35	42.68	"C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%)"	"B6JTyr;B6N"
"29"	"MAIT"	"Setdb1 Knockout First D08 - EPD00028_1"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MAIT Mouse GP 20090208"	"Mouse GP"	"Setdb1"	"MAIT87.1e"	"M00195664"	"+/+"	"Female"	"08-Feb-09"	"18-May-09"	14.1	31.2	9.8	0.0468	0.3982	8.51	17.67	14.3	31.97	44.74	"C57BL/6J-Tyr<c-Brd>(37.5%);C57BL/6NTac/Den(25%);C57BL/6N(37.5%)"	"B6JTyr;B6N"
"30"	"MAIT"	"Setdb1 Knockout First D08 - EPD00028_1"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MAIT Mouse GP 20090208"	"Mouse GP"	"Setdb1"	"MAIT87.1f"	"M00195665"	"+/+"	"Female"	"08-Feb-09"	"18-May-09"	14.1	36.8	10.2	0.0516	0.5208	10.1	20.04	17.82	37.86	47.07	"C57BL/6J-Tyr<c-Brd>(37.5%);C57BL/6NTac/Den(25%);C57BL/6N(37.5%)"	"B6JTyr;B6N"
"31"	"MAIT"	"Setdb1 Knockout First D08 - EPD00028_1"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MAIT Mouse GP 20090208"	"Mouse GP"	"Setdb1"	"MAIT87.1g"	"M00195666"	"+/+"	"Female"	"08-Feb-09"	"18-May-09"	14.1	39.6	10.4	0.0513	0.5414	10.55	20.6	20.29	40.89	49.61	"C57BL/6J-Tyr<c-Brd>(37.5%);C57BL/6NTac/Den(25%);C57BL/6N(37.5%)"	"B6JTyr;B6N"
"32"	"MBCY"	"Polr1e Knockout First EPD0032_2_H06"	"C57BL/6J-Tyr<c-Brd>;C57BL/6N"	"MBCY Mouse GP 20090213"	"Mouse GP"	"Polr1e"	"MBCY47.1c"	"M00202079"	"+/+"	"Female"	"13-Feb-09"	"20-May-09"	13.7	28.2	9.7	0.0504	0.4446	8.82	17.74	11.4	29.14	39.11	"C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%)"	"B6JTyr;B6N"
"33"	"MBCY"	"Polr1e Knockout First EPD0032_2_H06"	"C57BL/6J-Tyr<c-Brd>;C57BL/6N"	"MBCY Mouse GP 20090213"	"Mouse GP"	"Polr1e"	"MBCY47.1d"	"M00202080"	"+/+"	"Female"	"13-Feb-09"	"20-May-09"	13.7	31.9	9.8	0.0494	0.4238	8.58	18.42	14.83	33.25	44.6	"C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%)"	"B6JTyr;B6N"
"34"	"MBCY"	"Polr1e Knockout First EPD0032_2_H06"	"C57BL/6J-Tyr<c-Brd>;C57BL/6N"	"MBCY Mouse GP 20090213"	"Mouse GP"	"Polr1e"	"MBCY47.1e"	"M00202081"	"+/+"	"Female"	"13-Feb-09"	"20-May-09"	13.7	31.8	10.1	0.0478	0.4648	9.73	18.41	13.84	32.25	42.91	"C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%)"	"B6JTyr;B6N"
"35"	"MBCY"	"Polr1e Knockout First EPD0032_2_H06"	"C57BL/6J-Tyr<c-Brd>;C57BL/6N"	"MBCY Mouse GP 20090213"	"Mouse GP"	"Polr1e"	"MBCY47.1b"	"M00202078"	"+/+"	"Female"	"13-Feb-09"	"20-May-09"	13.7	34.4	10.2	0.0499	0.4592	9.21	19.41	16.61	36.02	46.11	"C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%)"	"B6JTyr;B6N"
"36"	"MABP"	"Prpsap2-Knockout First C08"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MABP Mouse GP 20090214"	"Mouse GP"	"Prpsap2"	"MABP16.1d"	"M00202384"	"+/+"	"Female"	"14-Feb-09"	"21-May-09"	13.7	38.2	10.3	0.0481	0.4727	9.82	20.61	19.16	39.77	48.17	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"37"	"MABP"	"Prpsap2-Knockout First C08"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MABP Mouse GP 20090214"	"Mouse GP"	"Prpsap2"	"MABP16.1f"	"M00202386"	"+/+"	"Female"	"14-Feb-09"	"21-May-09"	13.7	37.1	10.2	0.0484	0.4652	9.6	19.9	17.83	37.73	47.27	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"38"	"MABP"	"Prpsap2-Knockout First C08"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MABP Mouse GP 20090214"	"Mouse GP"	"Prpsap2"	"MABP16.1h"	"M00202388"	"+/+"	"Female"	"14-Feb-09"	"21-May-09"	13.7	36.3	10.1	0.05	0.4703	9.4	20.22	16.73	36.95	45.28	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"39"	"MABP"	"Prpsap2-Knockout First C08"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MABP Mouse GP 20090214"	"Mouse GP"	"Prpsap2"	"MABP16.1i"	"M00202389"	"+/+"	"Female"	"14-Feb-09"	"21-May-09"	13.7	30.6	10	0.0475	0.4259	8.97	18.82	12.38	31.2	39.69	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"40"	"MADG"	"Crlf3 Knockout First C11 - EPD0033_3"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MADG Mouse GP 20090214"	"Mouse GP"	"Crlf3"	"MADG18.1d"	"M00202542"	"+/+"	"Female"	"15-Feb-09"	"21-May-09"	13.6	32	9.9	0.0482	0.4815	10	16.34	16.15	32.49	49.7	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"41"	"MADG"	"Crlf3 Knockout First C11 - EPD0033_3"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MADG Mouse GP 20090214"	"Mouse GP"	"Crlf3"	"MADG18.1e"	"M00202543"	"+/+"	"Female"	"15-Feb-09"	"21-May-09"	13.6	31.4	9.9	0.0507	0.4611	9.09	18.69	13.47	32.16	41.89	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"42"	"MANY"	"Wdr47 Knockout First C04 - EPD0046_1"	"C57BL/6J-Tyr<c-Brd>;C57BL/6N"	"MANY Mouse GP 20090214"	"Mouse GP"	"Wdr47"	"MANY17.1e"	"M00202506"	"+/+"	"Female"	"14-Feb-09"	"22-May-09"	13.9	37.3	10.4	0.0507	0.5113	10.08	20.19	18.26	38.45	47.49	"C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%)"	"B6JTyr;B6N"
"43"	"MBAJ"	"Socs7 Knockout First EPD0021_4_A12"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MBAJ Mouse GP 20090216"	"Mouse GP"	"Socs7"	"MBAJ33.1e"	"M00208275"	"+/+"	"Female"	"17-Feb-09"	"26-May-09"	14	20.4	9.7	0.047	0.3811	8.11	15.41	5.03	20.44	24.61	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"44"	"MBAJ"	"Socs7 Knockout First EPD0021_4_A12"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MBAJ Mouse GP 20090216"	"Mouse GP"	"Socs7"	"MBAJ35.1c"	"M00208298"	"+/+"	"Female"	"16-Feb-09"	"26-May-09"	14.1	29.3	9.8	0.0462	0.3646	7.9	17.15	12.03	29.18	41.22	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"45"	"MBAJ"	"Socs7 Knockout First EPD0021_4_A12"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MBAJ Mouse GP 20090216"	"Mouse GP"	"Socs7"	"MBAJ27.1f"	"M00208213"	"+/+"	"Female"	"17-Feb-09"	"26-May-09"	14	29.1	9.6	0.0439	0.387	8.81	16.03	13.33	29.36	45.39	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"46"	"MBAJ"	"Socs7 Knockout First EPD0021_4_A12"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MBAJ Mouse GP 20090216"	"Mouse GP"	"Socs7"	"MBAJ27.1i"	"M00208216"	"+/+"	"Female"	"17-Feb-09"	"26-May-09"	14	32.3	9.9	0.0479	0.4203	8.78	18.04	15.23	33.27	45.79	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"47"	"MAJT"	"Tpd52l2 Knockout First B02 - EPD0033_2"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MAJT Mouse GP 20090221"	"Mouse GP"	"Tpd52l2"	"MAJT51.1j"	"M00201944"	"+/+"	"Female"	"20-Feb-09"	"28-May-09"	13.9	30.6	9.7	0.0512	0.4547	8.88	19.31	12.19	31.5	38.69	"C57BL/6J-Tyr<c-Brd>(37.5%);C57BL/6NTac/Den(25%);C57BL/6N(37.5%)"	"B6JTyr;B6N"
"48"	"MAJT"	"Tpd52l2 Knockout First B02 - EPD0033_2"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MAJT Mouse GP 20090221"	"Mouse GP"	"Tpd52l2"	"MAJT57.1e"	"M00208719"	"+/+"	"Female"	"21-Feb-09"	"28-May-09"	13.7	33.2	9.6	0.0498	0.4703	9.44	18.49	14.94	33.43	44.69	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"49"	"MAJT"	"Tpd52l2 Knockout First B02 - EPD0033_2"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MAJT Mouse GP 20090221"	"Mouse GP"	"Tpd52l2"	"MAJT50.1d"	"M00201880"	"+/+"	"Female"	"20-Feb-09"	"28-May-09"	13.9	36.1	9.9	0.0525	0.4919	9.37	20.25	16.91	37.16	45.51	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"50"	"MAJT"	"Tpd52l2 Knockout First B02 - EPD0033_2"	"C57BL/6J-Tyr<c-Brd>;C57BL/6NTac/Den;C57BL/6N"	"MAJT Mouse GP 20090221"	"Mouse GP"	"Tpd52l2"	"MAJT54.1f"	"M00208705"	"+/+"	"Female"	"21-Feb-09"	"28-May-09"	13.7	31.9	9.7	0.0502	0.4608	9.17	18.97	13.18	32.15	40.99	"C57BL/6J-Tyr<c-Brd>(25%);C57BL/6NTac/Den(50%);C57BL/6N(25%)"	"B6JTyr;B6N"
"51"	"MBHN"	"Eif4e3 knockout First EPD0081_5_C11"	"C57BL/6J-Tyr<c-Brd>;C57BL/6N"	"MBHN Mouse GP 20090224"	"Mouse GP"	"Eif4e3"	"MBHN25.1h"	"M00208258"	"+/+"	"Female"	"24-Feb-09"	"01-Jun-09"	13.9	31.6	9.8	0.048	0.4357	9.07	18.73	13.15	31.88	41.25	"C57BL/6J-Tyr<c-Brd>(50%);C57BL/6N(50%)"	"B6JTyr;B6N"
